index,x0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
490,-82.52,28.41,0,1,5.5,999,-1,0,-1
491,-80.54,31.63,0,1,5.5,999,-1,0,-1
492,-81.2,31.37,0,1,5.5,999,-1,0,-1
493,-77.31,35.3,0,1,5.5,999,-1,0,-1
494,-82.79,31.27,0,1,5.5,999,-1,0,-1
495,-81.47,28.73,0,1,5.5,999,-1,0,-1
496,-83.06,32.46,0,1,5.5,999,-1,0,-1
497,-80.59,35.59,0,1,5.5,999,-1,0,-1
498,-77.91,32.94,0,1,5.5,999,-1,0,-1
499,-76.93,36.08,0,1,5.5,999,-1,0,-1
500,-77.7,-114.44,0,1,8,999,-1,0,-1
501,-77.83,-116.89,0,1,7,999,-1,0,-1
502,-78.62,-110.67,0,1,9.5,999,-1,0,-1
503,-81.21,-117.2,0,1,9,999,-1,0,-1
504,-79.53,-114.61,0,1,9,999,-1,0,-1
505,-81.17,-114.65,0,1,9.5,999,-1,0,-1
506,-79.1,-112.35,0,1,8.5,999,-1,0,-1
507,-78.03,-112.97,0,1,8.5,999,-1,0,-1
508,-78.87,-111.82,0,1,8.5,999,-1,0,-1
509,-79.66,-114.03,0,1,9,999,-1,0,-1
510,109.18,209.87,0,1,6.5,999,-1,0,-1
511,107.81,212.24,0,1,6.5,999,-1,0,-1
512,109.33,208.88,0,1,6.5,999,-1,0,-1
513,107.11,209.53,0,1,6.5,999,-1,0,-1
514,108.31,211.72,0,1,6.5,999,-1,0,-1
515,109.77,208.28,0,1,6.5,999,-1,0,-1
516,110.73,211.03,0,1,6.5,999,-1,0,-1
517,107.73,207.62,0,1,6.5,999,-1,0,-1
518,109.9,207.96,0,1,6.5,999,-1,0,-1
519,110.22,211.51,0,1,6.5,999,-1,0,-1
520,-100.48,213.8,0,1,5.5,999,-1,0,-1
521,-95.25,212.26,0,1,5.5,999,-1,0,-1
522,-97.29,218.27,0,1,5.5,999,-1,0,-1
523,-97.01,216.37,0,1,5.5,999,-1,0,-1
524,-97.73,217.32,0,1,5.5,999,-1,0,-1
525,-98.47,216.23,0,1,5.5,999,-1,0,-1
526,-99.16,213.09,0,1,5.5,999,-1,0,-1
527,-98.47,216.08,0,1,5.5,999,-1,0,-1
528,-99.24,214.48,0,1,5.5,999,-1,0,-1
529,-96.57,219.69,0,1,5.5,999,-1,0,-1
530,-18.03,-97.53,0,1,6,999,-1,0,-1
531,-13.84,-95.66,0,1,6,999,-1,0,-1
532,-15.65,-95.53,0,1,6,999,-1,0,-1
533,-18.64,-97.08,0,1,6,999,-1,0,-1
534,-13.69,-90.51,0,1,6,999,-1,0,-1
535,-18.04,-94.67,0,1,6,999,-1,0,-1
536,-17.49,-98.56,0,1,6,999,-1,0,-1
537,-15.67,-97.67,0,1,6,999,-1,0,-1
538,-20.43,-99.15,0,1,6,999,-1,0,-1
539,-13.24,-94.4,0,1,6,999,-1,0,-1
540,-8.13,-39.31,0,1,15.5,999,-1,0,-1
541,-8.85,-39.36,0,1,15.5,999,-1,0,-1
542,-8.26,-34.46,0,1,11.5,999,-1,0,-1
543,-6.34,-41.38,0,1,16,999,-1,0,-1
544,-4.02,-37.73,0,1,15.5,999,-1,0,-1
545,-10.63,-36.65,0,1,14,999,-1,0,-1
546,-8.4,-37.47,0,1,14.5,999,-1,0,-1
547,-6.71,-36.78,0,1,12.5,999,-1,0,-1
548,-10.46,-39.72,0,1,15.5,999,-1,0,-1
549,-8.29,-40.14,0,1,15.5,999,-1,0,-1
550,-38.87,67.64,0,1,5.5,999,-1,0,-1
551,-40.89,66.71,0,1,5.5,999,-1,0,-1
552,-40.48,69.76,0,1,5.5,999,-1,0,-1
553,-38.05,66.95,0,1,5.5,999,-1,0,-1
554,-39.96,66.93,0,1,5.5,999,-1,0,-1
555,-38.93,70.46,0,1,5.5,999,-1,0,-1
556,-39.53,66.23,0,1,5.5,999,-1,0,-1
557,-35.6,64.89,0,1,5.5,999,-1,0,-1
558,-37.33,65.58,0,1,5.5,999,-1,0,-1
559,-34.82,63.07,0,1,5.5,999,-1,0,-1
560,32.95,-103.92,0,1,5.5,999,-1,0,-1
561,35.6,-106.12,0,1,5.5,999,-1,0,-1
562,35.43,-100.76,0,1,5.5,999,-1,0,-1
563,36.96,-104.65,0,1,5.5,999,-1,0,-1
564,38.29,-105.32,0,1,5.5,999,-1,0,-1
565,37.59,-101.73,0,1,5.5,999,-1,0,-1
566,35.58,-106,0,1,5.5,999,-1,0,-1
567,38.5,-105.04,0,1,5.5,999,-1,0,-1
568,34.7,-101.36,0,1,5.5,999,-1,0,-1
569,32.59,-106.43,0,1,5.5,999,-1,0,-1
570,-180.48,153.37,0,1,15.5,999,-1,0,-1
571,-183.77,154.78,0,1,15,999,-1,0,-1
572,-182.49,154.46,0,1,15.5,999,-1,0,-1
573,-182.14,157.45,0,1,14.5,999,-1,0,-1
574,-181.41,152.31,0,1,15.5,999,-1,0,-1
575,-182.27,154.46,0,1,15.5,999,-1,0,-1
576,-181.69,155.16,0,1,15.5,999,-1,0,-1
577,-180.34,153.75,0,1,15.5,999,-1,0,-1
578,-179.73,150.56,0,1,15.5,999,-1,0,-1
579,-181.26,153.01,0,1,15.5,999,-1,0,-1
580,83.59,-144.13,0,1,6,999,-1,0,-1
581,80.48,-142.5,0,1,6,999,-1,0,-1
582,81.98,-143.29,0,1,6,999,-1,0,-1
583,85.09,-143.2,0,1,6,999,-1,0,-1
584,82.39,-144.33,0,1,6,999,-1,0,-1
585,82.07,-144.91,0,1,6,999,-1,0,-1
586,80.5,-146.42,0,1,6,999,-1,0,-1
587,78.93,-144.96,0,1,6,999,-1,0,-1
588,78.86,-143.47,0,1,6,999,-1,0,-1
589,85.28,-142.22,0,1,6,999,-1,0,-1
590,219.47,-112.79,0,1,5.5,999,-1,0,-1
591,216.6,-111.31,0,1,5.5,999,-1,0,-1
592,218.81,-110.58,0,1,5.5,999,-1,0,-1
593,221.9,-108.12,0,1,5.5,999,-1,0,-1
594,216.36,-110.57,0,1,5.5,999,-1,0,-1
595,221.72,-110.42,0,1,5.5,999,-1,0,-1
596,217.08,-110.33,0,1,5.5,999,-1,0,-1
597,218.08,-110.07,0,1,5.5,999,-1,0,-1
598,219.08,-114.61,0,1,5.5,999,-1,0,-1
599,222.2,-111.42,0,1,5.5,999,-1,0,-1
600,-33.6,119.32,0,1,5.5,999,-1,0,-1
601,-35.4,113.21,0,1,5.5,999,-1,0,-1
602,-36.76,114.66,0,1,5.5,999,-1,0,-1
603,-34.1,115.26,0,1,5.5,999,-1,0,-1
604,-39.54,113.68,0,1,5.5,999,-1,0,-1
605,-31.4,114.49,0,1,5.5,999,-1,0,-1
606,-34.09,117.24,0,1,5.5,999,-1,0,-1
607,-35.72,118.54,0,1,5.5,999,-1,0,-1
608,-33.98,114.57,0,1,5.5,999,-1,0,-1
609,-38.38,112.3,0,1,5.5,999,-1,0,-1
610,-60,-144.23,0,1,6,999,-1,0,-1
611,-59.76,-146.28,0,1,7,999,-1,0,-1
612,-54.98,-153,0,1,11,999,-1,0,-1
613,-57.64,-150.57,0,1,10.5,999,-1,0,-1
614,-59.88,-146.43,0,1,7,999,-1,0,-1
615,-58.89,-147.03,0,1,8,999,-1,0,-1
616,-55.05,-148.88,0,1,10,999,-1,0,-1
617,-60.17,-149.41,0,1,10.5,999,-1,0,-1
618,-60.62,-150.23,0,1,10.5,999,-1,0,-1
619,-59.47,-147.19,0,1,8,999,-1,0,-1
620,-67.59,202.85,0,1,5.5,999,-1,0,-1
621,-69.88,204.78,0,1,5.5,999,-1,0,-1
622,-67.11,200.12,0,1,5.5,999,-1,0,-1
623,-73.69,202.47,0,1,5.5,999,-1,0,-1
624,-64.14,201.85,0,1,5.5,999,-1,0,-1
625,-67.72,203.71,0,1,5.5,999,-1,0,-1
626,-70.91,204.82,0,1,5.5,999,-1,0,-1
627,-68.97,206.53,0,1,5.5,999,-1,0,-1
628,-68.77,202.83,0,1,5.5,999,-1,0,-1
629,-64.92,201.65,0,1,5.5,999,-1,0,-1
630,28.88,135.8,0,1,6,999,-1,0,-1
631,29.97,135.9,0,1,6,999,-1,0,-1
632,25.17,141.7,0,1,6,999,-1,0,-1
633,26.78,137.69,0,1,6,999,-1,0,-1
634,30.45,137.36,0,1,6,999,-1,0,-1
635,27.39,135.23,0,1,6,999,-1,0,-1
636,28.29,138.1,0,1,6,999,-1,0,-1
637,29.65,141.31,0,1,5.5,999,-1,0,-1
638,28.08,139.03,0,1,6,999,-1,0,-1
639,27.66,137.05,0,1,6,999,-1,0,-1
640,-97.54,-120.03,0,1,6.5,999,-1,0,-1
641,-101.31,-119.31,0,1,5.5,999,-1,0,-1
642,-103.28,-118.96,0,1,5.5,999,-1,0,-1
643,-101.39,-123.91,0,1,5.5,999,-1,0,-1
644,-96.7,-123.76,0,1,6.5,999,-1,0,-1
645,-100.3,-118.9,0,1,5.5,999,-1,0,-1
646,-95.2,-122.39,0,1,6.5,999,-1,0,-1
647,-95.58,-119.62,0,1,6.5,999,-1,0,-1
648,-97.55,-122.85,0,1,6.5,999,-1,0,-1
649,-99.34,-122.37,0,1,6.5,999,-1,0,-1
650,15.02,-38.56,0,1,10.5,999,-1,0,-1
651,12.54,-38.06,0,1,12,999,-1,0,-1
652,8.41,-37.68,0,1,16,999,-1,0,-1
653,11.63,-40.47,0,1,13,999,-1,0,-1
654,9.55,-38.24,0,1,15,999,-1,0,-1
655,13.04,-35.52,0,1,10,999,-1,0,-1
656,12.58,-40.66,0,1,12,999,-1,0,-1
657,13.01,-39.17,0,1,12,999,-1,0,-1
658,11.13,-38.44,0,1,14.5,999,-1,0,-1
659,11.66,-37.56,0,1,13,999,-1,0,-1
660,141.7,211.04,0,1,5.5,999,-1,0,-1
661,144.18,213.57,0,1,5.5,999,-1,0,-1
662,137.52,212.43,0,1,5.5,999,-1,0,-1
663,140.11,215.15,0,1,5.5,999,-1,0,-1
664,140.88,212.69,0,1,5.5,999,-1,0,-1
665,137.98,213.24,0,1,5.5,999,-1,0,-1
666,139.18,214.17,0,1,5.5,999,-1,0,-1
667,138.96,214.01,0,1,5.5,999,-1,0,-1
668,143.15,211.65,0,1,5.5,999,-1,0,-1
669,139.69,211.87,0,1,5.5,999,-1,0,-1
670,157.27,-169.03,0,1,6,999,-1,0,-1
671,159.89,-169.28,0,1,5.5,999,-1,0,-1
672,159.57,-170.32,0,1,5.5,999,-1,0,-1
673,162.1,-171.36,0,1,5.5,999,-1,0,-1
674,161.3,-172.56,0,1,5.5,999,-1,0,-1
675,159.34,-172.89,0,1,5.5,999,-1,0,-1
676,162.58,-170.9,0,1,5.5,999,-1,0,-1
677,161.63,-171.67,0,1,5.5,999,-1,0,-1
678,162.93,-169.75,0,1,5.5,999,-1,0,-1
679,164.47,-171.31,0,1,5.5,999,-1,0,-1
680,73.51,-40.62,0,1,5.5,999,-1,0,-1
681,72.39,-39.36,0,1,5.5,999,-1,0,-1
682,71.34,-42.24,0,1,5.5,999,-1,0,-1
683,73.98,-42.69,0,1,5.5,999,-1,0,-1
684,74.56,-38.64,0,1,5.5,999,-1,0,-1
685,77.15,-42.09,0,1,5.5,999,-1,0,-1
686,72.82,-46.71,0,1,5.5,999,-1,0,-1
687,75.69,-41.44,0,1,5.5,999,-1,0,-1
688,79.59,-40.28,0,1,6,999,-1,0,-1
689,69.89,-39.05,0,1,5.5,999,-1,0,-1
690,18.53,14.93,0,1,5.5,999,-1,0,-1
691,20.65,21.69,0,1,5.5,999,-1,0,-1
692,17.4,21.49,0,1,5.5,999,-1,0,-1
693,22.03,23.44,0,1,5.5,999,-1,0,-1
694,18.94,16.83,0,1,5.5,999,-1,0,-1
695,16.69,22.29,0,1,5.5,999,-1,0,-1
696,19.22,16.46,0,1,5.5,999,-1,0,-1
697,16.47,17.37,0,1,5.5,999,-1,0,-1
698,19.06,17.31,0,1,5.5,999,-1,0,-1
699,17.4,18.47,0,1,5.5,999,-1,0,-1
700,234.94,-180.68,0,1,5.5,999,-1,0,-1
701,242.24,-180.94,0,1,5.5,999,-1,0,-1
702,238,-182.12,0,1,5.5,999,-1,0,-1
703,241.35,-180.65,0,1,5.5,999,-1,0,-1
704,236.92,-186.12,0,1,5.5,999,-1,0,-1
705,236.2,-180.58,0,1,5.5,999,-1,0,-1
706,238.25,-181.98,0,1,5.5,999,-1,0,-1
707,239.83,-180.97,0,1,5.5,999,-1,0,-1
708,239.44,-183.08,0,1,5.5,999,-1,0,-1
709,235.14,-180.29,0,1,5.5,999,-1,0,-1
710,213.18,-160.05,0,1,5.5,999,-1,0,-1
711,212.77,-163.18,0,1,5.5,999,-1,0,-1
712,215.42,-161.39,0,1,5.5,999,-1,0,-1
713,213.3,-163.03,0,1,5.5,999,-1,0,-1
714,217.51,-160.09,0,1,5.5,999,-1,0,-1
715,216.6,-160.65,0,1,5.5,999,-1,0,-1
716,214.04,-159.21,0,1,5.5,999,-1,0,-1
717,216.41,-158.24,0,1,5.5,999,-1,0,-1
718,215.06,-157.49,0,1,5.5,999,-1,0,-1
719,216.27,-159.64,0,1,5.5,999,-1,0,-1
720,-49.92,-218.3,0,1,10.5,999,-1,0,-1
721,-56.29,-220.96,0,1,10.5,999,-1,0,-1
722,-55.24,-218.1,0,1,10.5,999,-1,0,-1
723,-51.55,-215.86,0,1,10.5,999,-1,0,-1
724,-52.21,-215.53,0,1,10.5,999,-1,0,-1
725,-51.19,-217.83,0,1,10.5,999,-1,0,-1
726,-54.71,-217.12,0,1,10.5,999,-1,0,-1
727,-51.03,-212.95,0,1,10.5,999,-1,0,-1
728,-50.98,-214.58,0,1,10.5,999,-1,0,-1
729,-53.72,-218.54,0,1,10.5,999,-1,0,-1
730,-195.83,-206.48,0,1,6,999,-1,0,-1
731,-193.62,-201.98,0,1,6,999,-1,0,-1
732,-191.42,-207.5,0,1,6,999,-1,0,-1
733,-190.66,-206.37,0,1,6,999,-1,0,-1
734,-191.15,-204.33,0,1,6,999,-1,0,-1
735,-192.98,-206.73,0,1,6,999,-1,0,-1
736,-192.19,-205.55,0,1,6,999,-1,0,-1
737,-195.9,-203.47,0,1,6,999,-1,0,-1
738,-194.54,-208.51,0,1,6,999,-1,0,-1
739,-190.29,-203.69,0,1,6,999,-1,0,-1
740,-16.82,-54.15,0,1,11.5,999,-1,0,-1
741,-18.76,-58.58,0,1,6.5,999,-1,0,-1
742,-18.73,-54.28,0,1,11.5,999,-1,0,-1
743,-19.04,-54.56,0,1,11,999,-1,0,-1
744,-17.74,-56.04,0,1,9,999,-1,0,-1
745,-21.71,-52.01,0,1,9,999,-1,0,-1
746,-20.98,-56.58,0,1,5.5,999,-1,0,-1
747,-15.62,-54.2,0,1,12,999,-1,0,-1
748,-17.38,-58.05,0,1,8.5,999,-1,0,-1
749,-18.38,-54.79,0,1,11.5,999,-1,0,-1
750,-219.01,56.44,0,1,5.5,999,-1,0,-1
751,-217.59,56,0,1,5.5,999,-1,0,-1
752,-216.43,58.02,0,1,5.5,999,-1,0,-1
753,-215.34,55.15,0,1,5.5,999,-1,0,-1
754,-216.07,54.81,0,1,5.5,999,-1,0,-1
755,-215.3,55.75,0,1,5.5,999,-1,0,-1
756,-217.06,51.05,0,1,5.5,999,-1,0,-1
757,-217.21,62.32,0,1,5.5,999,-1,0,-1
758,-218.29,55.68,0,1,5.5,999,-1,0,-1
759,-218.43,58.35,0,1,5.5,999,-1,0,-1
760,-139.44,6.57,0,1,11,999,-1,0,-1
761,-139.75,5.62,0,1,11,999,-1,0,-1
762,-138.42,4.68,0,1,10.5,999,-1,0,-1
763,-139.93,2.76,0,1,10.5,999,-1,0,-1
764,-136.27,0.78,0,1,10.5,999,-1,0,-1
765,-140.49,5.65,0,1,11,999,-1,0,-1
766,-136.78,5.03,0,1,11,999,-1,0,-1
767,-138.28,3.36,0,1,10.5,999,-1,0,-1
768,-143.15,3.89,0,1,10.5,999,-1,0,-1
769,-137.54,-0.06,0,1,10.5,999,-1,0,-1
770,-176.5,-92.25,0,1,5.5,999,-1,0,-1
771,-173.68,-92.47,0,1,5.5,999,-1,0,-1
772,-178.44,-89.21,0,1,5.5,999,-1,0,-1
773,-178.37,-85.78,0,1,5.5,999,-1,0,-1
774,-179.61,-91.76,0,1,5.5,999,-1,0,-1
775,-177.96,-91.72,0,1,5.5,999,-1,0,-1
776,-177.72,-86.5,0,1,5.5,999,-1,0,-1
777,-179.71,-90.42,0,1,5.5,999,-1,0,-1
778,-179.09,-89.11,0,1,5.5,999,-1,0,-1
779,-178.93,-93.48,0,1,5.5,999,-1,0,-1
780,-104.24,-22.2,0,1,11,999,-1,0,-1
781,-105.71,-17.9,0,1,11,999,-1,0,-1
782,-106.15,-18.1,0,1,11,999,-1,0,-1
783,-105.37,-19.23,0,1,11,999,-1,0,-1
784,-107,-19.95,0,1,11,999,-1,0,-1
785,-104.92,-22.3,0,1,11,999,-1,0,-1
786,-107.27,-19.2,0,1,11,999,-1,0,-1
787,-105.9,-22.39,0,1,11,999,-1,0,-1
788,-106.96,-21.78,0,1,11,999,-1,0,-1
789,-104.9,-21.31,0,1,11,999,-1,0,-1
790,-107.09,102.3,0,1,5.5,999,-1,0,-1
791,-103.99,100.24,0,1,5.5,999,-1,0,-1
792,-106.94,99.24,0,1,5.5,999,-1,0,-1
793,-105.2,99.37,0,1,5.5,999,-1,0,-1
794,-102.79,100.62,0,1,5.5,999,-1,0,-1
795,-104.59,102.03,0,1,5.5,999,-1,0,-1
796,-106.01,97.89,0,1,5.5,999,-1,0,-1
797,-101.32,100.07,0,1,5.5,999,-1,0,-1
798,-107.02,101.68,0,1,5.5,999,-1,0,-1
799,-106.28,98.45,0,1,5.5,999,-1,0,-1
800,191.03,-38.51,0,1,6.5,999,-1,0,-1
801,190.59,-36.34,0,1,7,999,-1,0,-1
802,191.6,-37,0,1,7,999,-1,0,-1
803,190.71,-35.82,0,1,7,999,-1,0,-1
804,192.39,-33.91,0,1,9.5,999,-1,0,-1
805,189.33,-38.04,0,1,7,999,-1,0,-1
806,191.03,-36.31,0,1,7,999,-1,0,-1
807,187.75,-38.86,0,1,7,999,-1,0,-1
808,191.87,-37.22,0,1,7,999,-1,0,-1
809,197.95,-38.18,0,1,6,999,-1,0,-1
810,107.73,-98.23,0,1,5.5,999,-1,0,-1
811,113.03,-94.02,0,1,5.5,999,-1,0,-1
812,106.85,-92.82,0,1,5.5,999,-1,0,-1
813,109.06,-98.22,0,1,5.5,999,-1,0,-1
814,107.24,-98.36,0,1,5.5,999,-1,0,-1
815,107.53,-97.01,0,1,5.5,999,-1,0,-1
816,106.98,-99.49,0,1,5.5,999,-1,0,-1
817,105.06,-94.22,0,1,6,999,-1,0,-1
818,106.77,-94.57,0,1,5.5,999,-1,0,-1
819,109.27,-101.47,0,1,5.5,999,-1,0,-1
820,-145.25,-203.84,0,1,6.5,999,-1,0,-1
821,-148.78,-203.66,0,1,9.5,999,-1,0,-1
822,-148.38,-200,0,1,10.5,999,-1,0,-1
823,-146.4,-202.56,0,1,8,999,-1,0,-1
824,-148.72,-198.86,0,1,10.5,999,-1,0,-1
825,-148.24,-203.52,0,1,9.5,999,-1,0,-1
826,-151.41,-203.88,0,1,10.5,999,-1,0,-1
827,-151.55,-203.77,0,1,10.5,999,-1,0,-1
828,-150.2,-201.45,0,1,10.5,999,-1,0,-1
829,-147.65,-200.53,0,1,10,999,-1,0,-1
830,-174.45,30.3,0,1,5.5,999,-1,0,-1
831,-173.72,34.53,0,1,5.5,999,-1,0,-1
832,-173.87,29.7,0,1,5.5,999,-1,0,-1
833,-173.13,31.12,0,1,5.5,999,-1,0,-1
834,-172.81,27.96,0,1,5.5,999,-1,0,-1
835,-173.28,29.14,0,1,5.5,999,-1,0,-1
836,-173.92,32.39,0,1,5.5,999,-1,0,-1
837,-173.27,33.78,0,1,5.5,999,-1,0,-1
838,-174.99,30.5,0,1,5.5,999,-1,0,-1
839,-172.75,28.36,0,1,5.5,999,-1,0,-1
840,164.66,-96.47,0,1,5.5,999,-1,0,-1
841,164.18,-95.67,0,1,5.5,999,-1,0,-1
842,162.5,-93.42,0,1,5.5,999,-1,0,-1
843,161.91,-99.23,0,1,5.5,999,-1,0,-1
844,166.98,-98.99,0,1,5.5,999,-1,0,-1
845,164.38,-97.06,0,1,5.5,999,-1,0,-1
846,164.7,-97.36,0,1,5.5,999,-1,0,-1
847,165.93,-97.53,0,1,5.5,999,-1,0,-1
848,162.35,-96.76,0,1,5.5,999,-1,0,-1
849,163.24,-98.26,0,1,5.5,999,-1,0,-1
850,-125.11,239.17,0,1,5.5,999,-1,0,-1
851,-127.74,239.04,0,1,5.5,999,-1,0,-1
852,-126.09,238.37,0,1,5.5,999,-1,0,-1
853,-125.33,240.08,0,1,5.5,999,-1,0,-1
854,-127.26,236.97,0,1,5.5,999,-1,0,-1
855,-124.95,237.46,0,1,5.5,999,-1,0,-1
856,-123.56,243.14,0,1,5.5,999,-1,0,-1
857,-127.82,237.97,0,1,5.5,999,-1,0,-1
858,-128.17,242.93,0,1,5.5,999,-1,0,-1
859,-126.38,238.78,0,1,5.5,999,-1,0,-1
860,183.26,-19.25,0,1,12.5,999,-1,0,-1
861,182.47,-18.02,0,1,11,999,-1,0,-1
862,179.67,-16.13,0,1,10,999,-1,0,-1
863,180.59,-18.95,0,1,11,999,-1,0,-1
864,185.14,-17.31,0,1,11.5,999,-1,0,-1
865,180.44,-15.32,0,1,10,999,-1,0,-1
866,182.8,-20.14,0,1,10.5,999,-1,0,-1
867,180.89,-17.35,0,1,10,999,-1,0,-1
868,180.86,-15.29,0,1,10,999,-1,0,-1
869,181.09,-17.84,0,1,10.5,999,-1,0,-1
870,34.47,-204.47,0,1,5.5,999,-1,0,-1
871,38.61,-202.45,0,1,5.5,999,-1,0,-1
872,36.9,-206.99,0,1,5.5,999,-1,0,-1
873,32.5,-205.11,0,1,5.5,999,-1,0,-1
874,32.87,-201.65,0,1,5.5,999,-1,0,-1
875,33.3,-205.51,0,1,5.5,999,-1,0,-1
876,34.87,-203.36,0,1,5.5,999,-1,0,-1
877,34.35,-204.29,0,1,5.5,999,-1,0,-1
878,35.66,-206.21,0,1,5.5,999,-1,0,-1
879,34.85,-207.33,0,1,5.5,999,-1,0,-1
880,168.7,18.17,0,1,7.5,999,-1,0,-1
881,168.69,17.91,0,1,8,999,-1,0,-1
882,166.5,21.44,0,1,5.5,999,-1,0,-1
883,165.92,15.71,0,1,8,999,-1,0,-1
884,166.7,23.17,0,1,5.5,999,-1,0,-1
885,167.73,17.2,0,1,8,999,-1,0,-1
886,165.17,19.06,0,1,6,999,-1,0,-1
887,167.32,16.04,0,1,8.5,999,-1,0,-1
888,165.77,19.4,0,1,6,999,-1,0,-1
889,166.57,17.54,0,1,7.5,999,-1,0,-1
890,204.38,188.39,0,1,5.5,999,-1,0,-1
891,202.49,185.36,0,1,5.5,999,-1,0,-1
892,203.87,184.68,0,1,5.5,999,-1,0,-1
893,204.12,186.04,0,1,5.5,999,-1,0,-1
894,206.86,185.1,0,1,5.5,999,-1,0,-1
895,204.59,182.39,0,1,5.5,999,-1,0,-1
896,207.51,185.76,0,1,5.5,999,-1,0,-1
897,205.92,178.02,0,1,5.5,999,-1,0,-1
898,203.3,189.14,0,1,5.5,999,-1,0,-1
899,203.77,178.92,0,1,5.5,999,-1,0,-1
900,-196.94,116.3,0,1,6,999,-1,0,-1
901,-194.01,115.29,0,1,6,999,-1,0,-1
902,-193.9,115.97,0,1,6,999,-1,0,-1
903,-195.3,116.81,0,1,6,999,-1,0,-1
904,-197.64,114.16,0,1,6,999,-1,0,-1
905,-189.43,119.72,0,1,6,999,-1,0,-1
906,-193.59,115.73,0,1,6,999,-1,0,-1
907,-198.05,119.47,0,1,6,999,-1,0,-1
908,-193.72,121.59,0,1,6,999,-1,0,-1
909,-195.77,117.51,0,1,6,999,-1,0,-1
910,-55.8,-168.45,0,1,7,999,-1,0,-1
911,-57.02,-164.6,0,1,10,999,-1,0,-1
912,-56.93,-164.99,0,1,10,999,-1,0,-1
913,-60.55,-166.69,0,1,7,999,-1,0,-1
914,-53.87,-166.5,0,1,7,999,-1,0,-1
915,-58.94,-168.06,0,1,7,999,-1,0,-1
916,-55.14,-168.1,0,1,7,999,-1,0,-1
917,-56.76,-166.71,0,1,7,999,-1,0,-1
918,-55.56,-171.14,0,1,5.5,999,-1,0,-1
919,-55.7,-167.62,0,1,7,999,-1,0,-1
920,-168.16,235.61,0,1,5.5,999,-1,0,-1
921,-166.11,231.76,0,1,5.5,999,-1,0,-1
922,-168.75,229.23,0,1,5.5,999,-1,0,-1
923,-163.95,231.73,0,1,5.5,999,-1,0,-1
924,-168.71,233.22,0,1,5.5,999,-1,0,-1
925,-166.26,234.7,0,1,5.5,999,-1,0,-1
926,-165.91,229.82,0,1,5.5,999,-1,0,-1
927,-165.69,235.33,0,1,5.5,999,-1,0,-1
928,-165.25,232.74,0,1,5.5,999,-1,0,-1
929,-160.39,231.55,0,1,5.5,999,-1,0,-1
930,173.11,-0.94,0,1,9,999,-1,0,-1
931,174.7,1.8,0,1,11,999,-1,0,-1
932,180.34,-3.59,0,1,10.5,999,-1,0,-1
933,176.55,-1.46,0,1,10.5,999,-1,0,-1
934,174.45,-1.11,0,1,9.5,999,-1,0,-1
935,177.32,-2.84,0,1,10.5,999,-1,0,-1
936,176.94,0.86,0,1,12,999,-1,0,-1
937,179.06,-3.3,0,1,10.5,999,-1,0,-1
938,176.15,0.48,0,1,12.5,999,-1,0,-1
939,180.53,-0.46,0,1,10.5,999,-1,0,-1
940,-18.19,-142.34,0,1,6,999,-1,0,-1
941,-17.83,-143.33,0,1,6,999,-1,0,-1
942,-20.13,-142.57,0,1,6,999,-1,0,-1
943,-16,-138.99,0,1,5.5,999,-1,0,-1
944,-17.16,-140.96,0,1,5.5,999,-1,0,-1
945,-16.09,-141.65,0,1,5.5,999,-1,0,-1
946,-17.41,-141.05,0,1,5.5,999,-1,0,-1
947,-23.35,-140.55,0,1,6,999,-1,0,-1
948,-20,-142.91,0,1,6,999,-1,0,-1
949,-20.95,-139.15,0,1,6,999,-1,0,-1
950,-103.17,-18.2,0,1,11,999,-1,0,-1
951,173.98,-23.51,0,1,6.5,999,-1,0,-1
952,-162.75,180.43,0,1,1,999,-1,0,-1
953,-36.81,-147.86,0,1,3.5,999,-1,0,-1
954,-83.46,-79.25,0,1,6.5,999,-1,0,-1
955,-191.16,-157.57,0,1,1.5,999,-1,0,-1
956,33.24,95.98,0,1,1.5,999,-1,0,-1
957,132.75,-193.68,0,1,4.5,999,-1,0,-1
958,-10.07,89.02,0,1,3.5,999,-1,0,-1
959,85.92,-193.57,0,1,6,999,-1,0,-1
960,-16.59,-3.14,0,1,1,999,-1,0,-1
961,-187.05,-203.04,0,1,6,999,-1,0,-1
962,180.19,-126.42,0,1,6,999,-1,0,-1
963,198.84,-45.6,0,1,6,999,-1,0,-1
964,191.66,-150.79,0,1,1,999,-1,0,-1
965,16,-216.7,0,1,1,999,-1,0,-1
966,-83.29,-28.25,0,1,14,999,-1,0,-1
967,109.24,-2.55,0,1,1,999,-1,0,-1
968,202.04,-209.9,0,1,1,999,-1,0,-1
969,90.83,-147.56,0,1,11,999,-1,0,-1
970,-87.26,-35.91,0,1,11,999,-1,0,-1
971,-29.83,-179.48,0,1,1,999,-1,0,-1
972,-215.47,-13,0,1,1,999,-1,0,-1
973,117.71,223.38,0,1,6.5,999,-1,0,-1
974,-180.88,-153.62,0,1,1.5,999,-1,0,-1
975,177.9,-27.95,0,1,11,999,-1,0,-1
976,17.77,124.99,0,1,5,999,-1,0,-1
977,118.77,29.52,0,1,11,999,-1,0,-1
978,98.01,143.93,0,1,1,999,-1,0,-1
979,-7.74,-33.92,0,1,11.5,999,-1,0,-1
